"No.","Time","Source","Destination","Protocol","Length","Info"
"7049","2021-04-01 20:38:41.336673","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=14975 Ack=14974 Win=8292 Len=0 TSval=3493204441 TSecr=13234131"
"7050","2021-04-01 20:38:52.224573","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=14974 Ack=14974 Win=1002 Len=0 TSval=2213772788 TSecr=1127089589"
"7051","2021-04-01 20:38:52.246039","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=14974 Ack=14975 Win=120 Len=0 TSval=1127104832 TSecr=2213757566"
"7052","2021-04-01 20:38:56.576415","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=14974 Ack=14974 Win=8292 Len=0 TSval=3493219682 TSecr=13234131"
"7053","2021-04-01 20:38:56.595485","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=14974 Ack=14975 Win=425 Len=0 TSval=13249391 TSecr=3493204441"
"7054","2021-04-01 20:39:07.328505","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=14974 Ack=14974 Win=1002 Len=0 TSval=2213787892 TSecr=1127104832"
"7055","2021-04-01 20:39:07.351166","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=14974 Ack=14975 Win=120 Len=0 TSval=1127119937 TSecr=2213757566"
"7056","2021-04-01 20:39:11.680507","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=14974 Ack=14974 Win=8292 Len=0 TSval=3493234786 TSecr=13249391"
"7057","2021-04-01 20:39:11.699819","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=14974 Ack=14975 Win=425 Len=0 TSval=13264495 TSecr=3493204441"
"7058","2021-04-01 20:39:11.980935","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"7059","2021-04-01 20:39:12.003703","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"7060","2021-04-01 20:39:12.004154","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=15006 Ack=15005 Win=1002 Len=0 TSval=2213792568 TSecr=1127124589"
"7061","2021-04-01 20:39:16.315675","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"7062","2021-04-01 20:39:16.335715","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"7063","2021-04-01 20:39:16.336177","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=15006 Ack=15005 Win=8292 Len=0 TSval=3493239442 TSecr=13269132"
"7064","2021-04-01 20:39:27.040543","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15005 Ack=15005 Win=1002 Len=0 TSval=2213807604 TSecr=1127124589"
"7065","2021-04-01 20:39:27.062050","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15005 Ack=15006 Win=120 Len=0 TSval=1127139648 TSecr=2213792568"
"7066","2021-04-01 20:39:31.392364","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15005 Ack=15005 Win=8292 Len=0 TSval=3493254498 TSecr=13269132"
"7067","2021-04-01 20:39:31.412382","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15005 Ack=15006 Win=425 Len=0 TSval=13284208 TSecr=3493239442"
"7068","2021-04-01 20:39:42.144500","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15005 Ack=15005 Win=1002 Len=0 TSval=2213822709 TSecr=1127139648"
"7069","2021-04-01 20:39:42.167344","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15005 Ack=15006 Win=120 Len=0 TSval=1127154752 TSecr=2213792568"
"7070","2021-04-01 20:39:46.496483","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15005 Ack=15005 Win=8292 Len=0 TSval=3493269603 TSecr=13284208"
"7071","2021-04-01 20:39:46.516378","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15005 Ack=15006 Win=425 Len=0 TSval=13299313 TSecr=3493239442"
"7072","2021-04-01 20:39:46.981043","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"7073","2021-04-01 20:39:47.003392","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"7074","2021-04-01 20:39:47.003855","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=15037 Ack=15036 Win=1002 Len=0 TSval=2213827568 TSecr=1127159589"
"7075","2021-04-01 20:39:51.315462","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"7076","2021-04-01 20:39:51.335438","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"7077","2021-04-01 20:39:51.335902","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=15037 Ack=15036 Win=8292 Len=0 TSval=3493274442 TSecr=13304132"
"7078","2021-04-01 20:40:02.112484","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15036 Ack=15036 Win=1002 Len=0 TSval=2213842677 TSecr=1127159589"
"7079","2021-04-01 20:40:02.134018","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15036 Ack=15037 Win=120 Len=0 TSval=1127174720 TSecr=2213827568"
"7080","2021-04-01 20:40:06.464440","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15036 Ack=15036 Win=8292 Len=0 TSval=3493289571 TSecr=13304132"
"7081","2021-04-01 20:40:06.483439","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15036 Ack=15037 Win=425 Len=0 TSval=13319281 TSecr=3493274442"
"7082","2021-04-01 20:40:17.216403","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15036 Ack=15036 Win=1002 Len=0 TSval=2213857781 TSecr=1127174720"
"7083","2021-04-01 20:40:17.238107","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15036 Ack=15037 Win=120 Len=0 TSval=1127189824 TSecr=2213827568"
"7084","2021-04-01 20:40:21.568420","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15036 Ack=15036 Win=8292 Len=0 TSval=3493304675 TSecr=13319281"
"7085","2021-04-01 20:40:21.587691","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15036 Ack=15037 Win=425 Len=0 TSval=13334385 TSecr=3493274442"
"7086","2021-04-01 20:40:21.980450","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"7087","2021-04-01 20:40:22.002689","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"7088","2021-04-01 20:40:22.003196","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=15068 Ack=15067 Win=1002 Len=0 TSval=2213862568 TSecr=1127194589"
"7089","2021-04-01 20:40:26.315341","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"7090","2021-04-01 20:40:26.335302","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"7091","2021-04-01 20:40:26.335760","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=15068 Ack=15067 Win=8292 Len=0 TSval=3493309443 TSecr=13339133"
"7092","2021-04-01 20:40:37.184309","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15067 Ack=15067 Win=1002 Len=0 TSval=2213877750 TSecr=1127194589"
"7093","2021-04-01 20:40:37.206111","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15067 Ack=15068 Win=120 Len=0 TSval=1127209792 TSecr=2213862568"
"7094","2021-04-01 20:40:41.536354","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15067 Ack=15067 Win=8292 Len=0 TSval=3493324644 TSecr=13339133"
"7095","2021-04-01 20:40:41.555640","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15067 Ack=15068 Win=425 Len=0 TSval=13354354 TSecr=3493309443"
"7096","2021-04-01 20:40:52.288363","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15067 Ack=15067 Win=1002 Len=0 TSval=2213892854 TSecr=1127209792"
"7097","2021-04-01 20:40:52.310119","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15067 Ack=15068 Win=120 Len=0 TSval=1127224896 TSecr=2213862568"
"7098","2021-04-01 20:40:56.640208","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15067 Ack=15067 Win=8292 Len=0 TSval=3493339748 TSecr=13354354"
"7099","2021-04-01 20:40:56.659621","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15067 Ack=15068 Win=425 Len=0 TSval=13369458 TSecr=3493309443"
"7100","2021-04-01 20:40:56.980525","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"7101","2021-04-01 20:40:57.002720","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"7102","2021-04-01 20:40:57.003187","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=15099 Ack=15098 Win=1002 Len=0 TSval=2213897569 TSecr=1127229589"
"7103","2021-04-01 20:41:01.315399","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"7104","2021-04-01 20:41:01.335429","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"7105","2021-04-01 20:41:01.335925","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=15099 Ack=15098 Win=8292 Len=0 TSval=3493344444 TSecr=13374134"
"7106","2021-04-01 20:41:12.256265","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15098 Ack=15098 Win=1002 Len=0 TSval=2213912823 TSecr=1127229589"
"7107","2021-04-01 20:41:12.278866","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15098 Ack=15099 Win=120 Len=0 TSval=1127244865 TSecr=2213897569"
"7108","2021-04-01 20:41:16.352354","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15098 Ack=15098 Win=8292 Len=0 TSval=3493359461 TSecr=13374134"
"7109","2021-04-01 20:41:16.371689","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15098 Ack=15099 Win=425 Len=0 TSval=13389170 TSecr=3493344444"
"7110","2021-04-01 20:41:27.360283","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15098 Ack=15098 Win=1002 Len=0 TSval=2213927927 TSecr=1127244865"
"7111","2021-04-01 20:41:27.382613","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15098 Ack=15099 Win=120 Len=0 TSval=1127259969 TSecr=2213897569"
"7112","2021-04-01 20:41:31.456287","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15098 Ack=15098 Win=8292 Len=0 TSval=3493374565 TSecr=13389170"
"7113","2021-04-01 20:41:31.476239","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15098 Ack=15099 Win=425 Len=0 TSval=13404275 TSecr=3493344444"
"7114","2021-04-01 20:41:31.980292","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"7115","2021-04-01 20:41:32.002516","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"7116","2021-04-01 20:41:32.002987","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=15130 Ack=15129 Win=1002 Len=0 TSval=2213932570 TSecr=1127264589"
"7117","2021-04-01 20:41:36.315264","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"7118","2021-04-01 20:41:36.336013","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"7119","2021-04-01 20:41:36.336501","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=15130 Ack=15129 Win=8292 Len=0 TSval=3493379445 TSecr=13409135"
"7120","2021-04-01 20:41:47.072243","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=15129 Ack=15129 Win=1002 Len=0 TSval=2213947639 TSecr=1127264589"
"7121","2021-04-01 20:41:47.094134","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=15129 Ack=15130 Win=120 Len=0 TSval=1127279680 TSecr=2213932570"
"7122","2021-04-01 20:41:51.424243","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=15129 Ack=15129 Win=8292 Len=0 TSval=3493394533 TSecr=13409135"
"7123","2021-04-01 20:41:51.443886","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=15129 Ack=15130 Win=425 Len=0 TSval=13424243 TSecr=3493379445"
